stage_number,km_from_start,waypoint_label,elevation_by_distance_m,window_start,window_end,window_width_s,sun_elevation_deg,sun_azimuth_deg,temperature_c,wind_speed_ms,wind_dir_deg,air_density_kgm3,headwind_ms,crosswind_ms,exposure_class
14,130.50,BITSCHWILLER-LÈS-THANN (D14 BIS IV-D1066),405.00,2026-07-18 14:42:00+00:00,2026-07-18 15:04:00+00:00,1320,42.715,252.883,27.70,2.97,290.00,1.1104,2.92,0.53,HEADWIND
14,131.30,Passage à niveau N° 33.,365.00,2026-07-18 14:43:00+00:00,2026-07-18 15:05:00+00:00,1320,42.555,253.107,28.10,2.97,290.00,1.1175,-1.17,2.73,CROSSWIND
14,132.40,D1066 WILLER-SUR-THUR,359.00,2026-07-18 14:44:00+00:00,2026-07-18 15:07:00+00:00,1380,42.307,253.452,28.30,2.97,290.00,1.1193,1.65,2.47,CROSSWIND
14,134.40,Gehren (MOOSCH),373.00,2026-07-18 14:47:00+00:00,2026-07-18 15:10:00+00:00,1380,41.827,254.108,28.40,3.18,314.00,1.1172,3.18,0.04,HEADWIND
14,134.60,Passage à niveau N° 38.,374.00,2026-07-18 14:47:00+00:00,2026-07-18 15:10:00+00:00,1380,41.827,254.105,28.40,3.18,314.00,1.1170,3.18,0.15,HEADWIND
14,135.10,MOOSCH,377.00,2026-07-18 14:48:00+00:00,2026-07-18 15:11:00+00:00,1380,41.668,254.324,28.00,3.71,284.00,1.1181,3.23,1.83,HEADWIND
14,136.80,MALMERSPACH (près) (D1066-D741),392.00,2026-07-18 14:50:00+00:00,2026-07-18 15:13:00+00:00,1380,41.351,254.750,24.20,2.69,315.00,1.1289,2.51,0.97,HEADWIND
14,137.10,D741 SAINT-AMARIN (D741-VC),393.00,2026-07-18 14:51:00+00:00,2026-07-18 15:14:00+00:00,1380,41.191,254.970,24.10,2.69,315.00,1.1279,2.69,0.15,HEADWIND
14,137.20,Passage à niveau N° 44 BIS.,395.00,2026-07-18 14:51:00+00:00,2026-07-18 15:14:00+00:00,1380,41.192,254.968,24.10,2.69,315.00,1.1292,2.62,0.60,HEADWIND
14,142.30,VC GEISHOUSE,753.00,2026-07-18 15:01:00+00:00,2026-07-18 15:26:00+00:00,1500,39.389,257.372,21.70,1.84,292.00,1.0928,-1.16,1.42,LIGHT
14,143.80,Voie verte du Haag,746.00,2026-07-18 15:04:00+00:00,2026-07-18 15:30:00+00:00,1560,38.807,258.135,21.70,3.23,292.00,1.0922,-3.13,0.81,TAILWIND
14,147.80,Virage du Hibou,1049.00,2026-07-18 15:13:00+00:00,2026-07-18 15:40:00+00:00,1620,37.222,260.146,19.00,4.40,273.00,1.0667,-1.73,4.04,CROSSWIND
14,149.40,Col du Haag,1195.00,2026-07-18 15:17:00+00:00,2026-07-18 15:44:00+00:00,1620,36.559,260.961,17.70,3.62,264.00,1.0479,0.42,3.60,CROSSWIND
14,154.60,"Le Markstein (D431-D27) (entrée) (RANSPACH, FELLERING)",1176.00,2026-07-18 15:23:00+00:00,2026-07-18 15:51:00+00:00,1680,35.512,262.230,17.70,2.91,266.00,1.0532,0.73,2.82,CROSSWIND
14,155.30,D27 LE MARKSTEIN FELLERING,1176.00,2026-07-18 15:24:00+00:00,2026-07-18 15:52:00+00:00,1680,35.351,262.424,17.80,2.91,266.00,1.0540,2.74,0.97,HEADWIND
15,0.00,CHAMPAGNOLE,559.03,2026-07-19 11:20:00+00:00,2026-07-19 11:20:00+00:00,0,63.667,167.999,25.10,3.68,338.00,1.1087,-3.65,0.47,TAILWIND
15,0.00,VC CHAMPAGNOLE (VC-D471 E-N5),559.03,2026-07-19 11:10:00+00:00,2026-07-19 11:10:00+00:00,0,63.237,162.858,25.10,3.68,338.00,1.1087,-3.65,0.47,TAILWIND
15,0.00,N5 CIZE (près),559.03,2026-07-19 11:19:00+00:00,2026-07-19 11:19:00+00:00,0,63.630,167.479,25.10,3.68,338.00,1.1087,-3.65,0.47,TAILWIND
15,2.70,LE VAUDIOUX (près),653.39,2026-07-19 11:23:00+00:00,2026-07-19 11:24:00+00:00,60,63.809,169.832,24.90,3.51,340.00,1.0978,-3.15,1.55,TAILWIND
15,3.50,N5 Passage à niveau N° 15.,647.47,2026-07-19 11:25:00+00:00,2026-07-19 11:25:00+00:00,0,63.861,170.619,24.90,3.57,342.00,1.1017,-3.42,1.04,TAILWIND
15,4.30,La Billaude,616.70,2026-07-19 11:26:00+00:00,2026-07-19 11:26:00+00:00,0,63.895,171.153,25.00,3.57,342.00,1.1029,-3.57,0.18,TAILWIND
15,7.30,Pont-de-la-Chaux (CHAUX-DES-CROTENAY),706.40,2026-07-19 11:30:00+00:00,2026-07-19 11:30:00+00:00,0,64.011,173.280,23.70,3.32,339.00,1.0935,-2.55,2.13,TAILWIND
15,8.30,Passage à niveau N° 17.,721.07,2026-07-19 11:31:00+00:00,2026-07-19 11:32:00+00:00,60,64.049,174.072,23.90,3.35,343.00,1.0936,-3.16,1.11,TAILWIND
15,9.10,Morillon (ENTRE-DEUX-MONTS),716.45,2026-07-19 11:32:00+00:00,2026-07-19 11:33:00+00:00,60,64.072,174.616,23.90,3.35,343.00,1.0927,-3.05,1.39,TAILWIND
15,12.10,Le Bourg Derrière (près) (FORT-DU-PLASNE),803.31,2026-07-19 11:36:00+00:00,2026-07-19 11:37:00+00:00,60,64.147,176.780,23.50,3.48,342.00,1.0826,-3.42,0.65,TAILWIND
15,13.60,Le Pont de Lemme (LA CHAUMUSSE),818.16,2026-07-19 11:38:00+00:00,2026-07-19 11:39:00+00:00,60,64.178,177.850,23.20,3.57,342.00,1.0816,-3.57,0.03,TAILWIND
15,16.80,SAINT-LAURENT-EN-GRANDVAUX (N5-VC-D678-N5) (entrée),883.20,2026-07-19 11:42:00+00:00,2026-07-19 11:44:00+00:00,120,64.211,180.274,22.30,4.29,332.00,1.0756,-3.61,2.32,TAILWIND
15,17.30,VC SAINT-LAURENT-EN-GRANDVAUX,901.38,2026-07-19 11:43:00+00:00,2026-07-19 11:45:00+00:00,120,64.209,180.823,22.40,4.29,332.00,1.0766,-3.97,1.63,TAILWIND
15,18.80,N5 La Savine,898.25,2026-07-19 11:45:00+00:00,2026-07-19 11:47:00+00:00,120,64.202,181.929,22.30,4.29,332.00,1.0750,-1.67,3.95,CROSSWIND
15,22.00,Col de la Savine,987.11,2026-07-19 11:49:00+00:00,2026-07-19 11:51:00+00:00,120,64.183,184.137,22.40,4.42,322.00,1.0719,-4.27,1.14,TAILWIND
15,23.10,Le Marais,943.72,2026-07-19 11:50:00+00:00,2026-07-19 11:53:00+00:00,180,64.172,184.954,23.20,3.78,323.00,1.0758,-3.49,1.44,TAILWIND
15,24.70,MORBIER,867.71,2026-07-19 11:52:00+00:00,2026-07-19 11:55:00+00:00,180,64.152,186.030,23.50,3.78,323.00,1.0809,-3.33,1.79,TAILWIND
15,27.40,Morez (N5-VC-N5) (HAUTS DE BIENNE),722.73,2026-07-19 11:56:00+00:00,2026-07-19 11:59:00+00:00,180,64.079,188.175,24.90,2.33,317.00,1.0913,0.03,2.33,CROSSWIND
15,33.80,Sous les Barres,915.34,2026-07-19 12:07:00+00:00,2026-07-19 12:12:00+00:00,300,63.704,194.540,21.80,3.28,329.00,1.0629,-1.79,2.75,CROSSWIND
15,34.70,Le Sagy,973.05,2026-07-19 12:09:00+00:00,2026-07-19 12:14:00+00:00,300,63.612,195.591,22.20,3.42,322.00,1.0577,-3.36,0.63,TAILWIND
15,36.50,LES ROUSSES,1072.29,2026-07-19 12:12:00+00:00,2026-07-19 12:18:00+00:00,360,63.446,197.416,21.00,4.19,327.00,1.0556,-0.38,4.17,CROSSWIND
15,36.80,Côte des Rousses,1082.75,2026-07-19 12:13:00+00:00,2026-07-19 12:19:00+00:00,360,63.397,197.927,20.80,4.24,326.00,1.0551,-0.23,4.23,CROSSWIND
15,39.80,La Cure (près) (N5-D1005),1151.79,2026-07-19 12:16:00+00:00,2026-07-19 12:23:00+00:00,420,63.221,199.730,20.10,4.62,321.00,1.0468,-4.48,1.12,TAILWIND
15,44.50,D1005 Le Tabagnoz (D1005-D313) (PRÉMANON),1251.27,2026-07-19 12:22:00+00:00,2026-07-19 12:28:00+00:00,360,62.912,202.458,20.50,4.56,322.00,1.0446,-0.64,4.52,CROSSWIND
15,46.40,D313 La Combe en Haut (LAJOUX),1185.01,2026-07-19 12:24:00+00:00,2026-07-19 12:31:00+00:00,420,62.759,203.666,21.10,4.20,322.00,1.0511,-1.61,3.88,CROSSWIND
15,52.30,D50 Combe en Haut,998.59,2026-07-19 12:31:00+00:00,2026-07-19 12:38:00+00:00,420,62.287,206.977,23.00,1.12,350.00,1.0633,-0.74,0.84,LIGHT
15,54.50,MIJOUX (D50-D936-D991),992.24,2026-07-19 12:33:00+00:00,2026-07-19 12:41:00+00:00,480,62.104,208.127,22.40,4.58,324.00,1.0682,1.05,4.46,CROSSWIND
15,60.50,D991 Les Sept Fontaines,930.78,2026-07-19 12:40:00+00:00,2026-07-19 12:49:00+00:00,540,61.516,211.556,23.20,4.83,320.00,1.0748,-1.97,4.41,CROSSWIND
15,62.20,Les Mars,899.78,2026-07-19 12:42:00+00:00,2026-07-19 12:51:00+00:00,540,61.348,212.445,23.30,4.83,320.00,1.0760,-1.90,4.44,CROSSWIND
15,62.60,LÉLEX,903.37,2026-07-19 12:43:00+00:00,2026-07-19 12:51:00+00:00,480,61.305,212.668,23.10,4.83,320.00,1.0748,-2.60,4.07,CROSSWIND
15,70.80,Tunnel des Hirondelles,748.43,2026-07-19 12:52:00+00:00,2026-07-19 13:01:00+00:00,540,60.437,216.784,25.80,4.06,322.00,1.0937,-2.63,3.09,CROSSWIND
15,71.70,La RIvière,732.64,2026-07-19 12:53:00+00:00,2026-07-19 13:03:00+00:00,600,60.287,217.410,26.20,4.06,322.00,1.0994,-1.96,3.56,CROSSWIND
15,74.70,CHÉZERY-FORENS,613.02,2026-07-19 12:57:00+00:00,2026-07-19 13:06:00+00:00,540,59.938,218.866,26.30,3.04,333.00,1.0981,0.38,3.02,CROSSWIND
15,76.80,Le Grand Essert,578.81,2026-07-19 12:59:00+00:00,2026-07-19 13:09:00+00:00,600,59.679,219.875,26.20,4.41,327.00,1.0902,-3.28,2.95,TAILWIND
15,83.30,La Serpentouze,612.52,2026-07-19 13:07:00+00:00,2026-07-19 13:17:00+00:00,600,58.803,223.090,26.60,5.59,314.00,1.1013,-5.29,1.81,TAILWIND
15,83.80,La Mulaz,593.15,2026-07-19 13:07:00+00:00,2026-07-19 13:18:00+00:00,660,58.747,223.293,26.70,5.59,314.00,1.1017,-3.11,4.65,CROSSWIND
15,85.10,CONFORT,557.13,2026-07-19 13:09:00+00:00,2026-07-19 13:19:00+00:00,600,58.576,223.888,27.50,5.81,318.00,1.1066,-5.80,0.26,TAILWIND
15,87.30,La Grande Côte (VALSERHÔNE),564.68,2026-07-19 13:12:00+00:00,2026-07-19 13:22:00+00:00,600,58.220,225.038,28.20,5.81,318.00,1.1172,-3.86,4.34,CROSSWIND
15,88.40,Lancrans (VALSERHÔNE),515.44,2026-07-19 13:13:00+00:00,2026-07-19 13:24:00+00:00,660,58.039,225.617,29.10,4.88,334.00,1.1188,-4.51,1.85,TAILWIND
15,90.40,La Pierre (VALSERHÔNE),412.05,2026-07-19 13:16:00+00:00,2026-07-19 13:27:00+00:00,660,57.663,226.767,28.30,5.02,316.00,1.1117,-4.63,1.94,TAILWIND
15,90.80,Bellegarde-sur-Valserine (D991-D1084-D1206) (VALSERHÔNE),390.95,2026-07-19 13:16:00+00:00,2026-07-19 13:28:00+00:00,720,57.598,226.958,28.10,5.02,316.00,1.1089,-0.03,5.02,CROSSWIND
15,95.20,D1206 Grésin,473.84,2026-07-19 13:22:00+00:00,2026-07-19 13:34:00+00:00,720,56.804,229.146,28.10,3.75,312.00,1.1011,-3.68,0.73,TAILWIND
15,96.90,LÉAZ,512.40,2026-07-19 13:25:00+00:00,2026-07-19 13:37:00+00:00,720,56.396,230.192,28.50,3.75,312.00,1.1067,-1.23,3.54,CROSSWIND
15,99.60,Longeray,480.98,2026-07-19 13:28:00+00:00,2026-07-19 13:41:00+00:00,780,55.905,231.415,28.80,3.85,9.00,1.1162,3.71,1.03,HEADWIND
15,100.70,Tunnel du Fort l'Écluse,444.17,2026-07-19 13:30:00+00:00,2026-07-19 13:43:00+00:00,780,55.640,232.090,28.80,3.85,9.00,1.1173,3.62,1.32,HEADWIND
15,102.60,Villard (près) (COLLONGES),372.47,2026-07-19 13:33:00+00:00,2026-07-19 13:45:00+00:00,720,55.290,232.947,28.50,3.85,9.00,1.1124,2.94,2.48,HEADWIND
15,106.10,CHEVRIER (près),431.24,2026-07-19 13:37:00+00:00,2026-07-19 13:51:00+00:00,840,54.583,234.633,28.40,3.18,347.00,1.1034,-2.99,1.09,TAILWIND
15,107.00,VULBENS,459.16,2026-07-19 13:38:00+00:00,2026-07-19 13:52:00+00:00,840,54.435,234.963,28.10,2.51,5.00,1.1046,-1.75,1.80,LIGHT
15,109.70,Les Vernes,490.17,2026-07-19 13:42:00+00:00,2026-07-19 13:56:00+00:00,840,53.843,236.253,28.20,1.80,360.00,1.1065,0.48,1.73,LIGHT
15,109.80,VALLEIRY,486.88,2026-07-19 13:42:00+00:00,2026-07-19 13:56:00+00:00,840,53.842,236.255,28.20,1.80,360.00,1.1063,0.74,1.64,LIGHT
15,111.90,La Boutique (CHÊNEX),472.68,2026-07-19 13:45:00+00:00,2026-07-19 13:59:00+00:00,840,53.392,237.207,28.10,1.80,360.00,1.1045,0.32,1.77,LIGHT
15,114.40,Essertet,495.83,2026-07-19 13:49:00+00:00,2026-07-19 14:03:00+00:00,840,52.787,238.446,28.00,0.98,336.00,1.1035,-0.24,0.95,LIGHT
15,115.80,VIRY (D1206-D992-D18),498.79,2026-07-19 13:50:00+00:00,2026-07-19 14:05:00+00:00,900,52.561,238.910,28.00,0.98,336.00,1.1026,-0.18,0.96,LIGHT
15,117.10,D18 La Côte,523.26,2026-07-19 13:52:00+00:00,2026-07-19 14:07:00+00:00,900,52.261,239.522,27.60,1.10,355.00,1.0982,-0.13,1.09,LIGHT
15,117.90,Vaux,541.23,2026-07-19 13:53:00+00:00,2026-07-19 14:08:00+00:00,900,52.108,239.828,27.10,4.94,324.00,1.0975,-4.92,0.45,TAILWIND
15,119.10,Malchamp (FEIGÈRES),572.20,2026-07-19 13:55:00+00:00,2026-07-19 14:10:00+00:00,900,51.800,240.424,27.30,2.77,347.00,1.0924,-1.94,1.98,LIGHT
15,120.70,La Tuilière (PRÉSILLY),626.95,2026-07-19 13:57:00+00:00,2026-07-19 14:13:00+00:00,960,51.417,241.166,27.10,2.77,347.00,1.0895,-2.47,1.25,TAILWIND
15,122.40,"Le Châble (D18-D1201-D18) (PRÉSILLY, BEAUMONT)",655.42,2026-07-19 13:59:00+00:00,2026-07-19 14:15:00+00:00,960,51.102,241.740,27.10,2.77,347.00,1.0889,-0.45,2.73,CROSSWIND
15,123.50,Les Roquettes (BEAUMONT),651.12,2026-07-19 14:01:00+00:00,2026-07-19 14:17:00+00:00,960,50.788,242.293,26.90,2.40,2.00,1.0946,2.28,0.75,HEADWIND
15,125.40,La Forge (NEYDENS),580.49,2026-07-19 14:03:00+00:00,2026-07-19 14:20:00+00:00,1020,50.389,242.979,27.10,2.72,17.00,1.1033,2.65,0.60,HEADWIND
15,127.60,ARCHAMPS (D18-D318),519.65,2026-07-19 14:07:00+00:00,2026-07-19 14:23:00+00:00,960,49.833,243.943,27.00,3.11,4.00,1.1030,2.61,1.69,HEADWIND
15,129.50,D318 Aux Peupliers,549.24,2026-07-19 14:09:00+00:00,2026-07-19 14:26:00+00:00,1020,49.435,244.638,26.50,3.11,4.00,1.0936,-1.64,2.64,CROSSWIND
15,130.20,La Montagnère,597.76,2026-07-19 14:10:00+00:00,2026-07-19 14:27:00+00:00,1020,49.272,244.907,26.20,3.11,4.00,1.0903,-2.43,1.94,TAILWIND
15,130.50,Chotard (D318-D145),613.49,2026-07-19 14:10:00+00:00,2026-07-19 14:27:00+00:00,1020,49.273,244.910,25.40,2.59,332.00,1.0900,-2.59,0.05,TAILWIND
15,130.60,D145 Vovray,628.19,2026-07-19 14:11:00+00:00,2026-07-19 14:27:00+00:00,960,49.194,245.044,25.40,2.59,332.00,1.0900,-2.58,0.20,TAILWIND
15,130.80,Chez Voirier (COLLONGES-SOUS-SALÈVE),631.83,2026-07-19 14:11:00+00:00,2026-07-19 14:28:00+00:00,1020,49.117,245.176,25.20,2.59,332.00,1.0868,0.22,2.58,CROSSWIND
15,131.30,Le Coin (D145-D45) (COLLONGES-SOUS-SALÈVE),640.00,2026-07-19 14:12:00+00:00,2026-07-19 14:28:00+00:00,960,49.039,245.312,24.90,2.59,332.00,1.0831,0.35,2.57,CROSSWIND
15,135.90,"D45 La Croisette (D45-D41 A-D215) (LA MURAZ, COLLONGES-SOUS-SALÈVE)",1167.94,2026-07-19 14:23:00+00:00,2026-07-19 14:42:00+00:00,1140,47.035,248.535,22.50,3.20,340.00,1.0503,-2.11,2.41,CROSSWIND
15,136.00,Le Salève - Col de la Croisette,1167.94,2026-07-19 14:23:00+00:00,2026-07-19 14:42:00+00:00,1140,47.035,248.537,22.70,3.20,340.00,1.0534,-2.67,1.77,TAILWIND
15,138.50,D215 Le Tournier (D215-D48),973.13,2026-07-19 14:26:00+00:00,2026-07-19 14:45:00+00:00,1140,46.541,249.292,24.50,3.44,352.00,1.0712,-3.40,0.50,TAILWIND
15,140.50,D48 Les Mouilles,847.66,2026-07-19 14:28:00+00:00,2026-07-19 14:48:00+00:00,1200,46.129,249.894,25.00,3.44,352.00,1.0789,3.06,1.57,HEADWIND
15,141.50,Chez Blondin,790.74,2026-07-19 14:29:00+00:00,2026-07-19 14:49:00+00:00,1200,45.964,250.141,25.60,4.51,356.00,1.0903,3.88,2.30,HEADWIND
15,142.30,Chez Joindet,735.26,2026-07-19 14:30:00+00:00,2026-07-19 14:50:00+00:00,1200,45.798,250.391,26.30,4.51,356.00,1.0933,3.21,3.17,HEADWIND
15,143.00,LA MURAZ (D48-D15-VC),680.62,2026-07-19 14:31:00+00:00,2026-07-19 14:51:00+00:00,1200,45.634,250.635,25.90,4.51,356.00,1.0886,-4.35,1.21,TAILWIND
15,144.10,VC Champs de la Pierre,639.89,2026-07-19 14:32:00+00:00,2026-07-19 14:52:00+00:00,1200,45.470,250.882,25.50,2.86,324.00,1.0773,-2.16,1.87,TAILWIND
15,144.60,Les Côtes du Fernex,695.45,2026-07-19 14:33:00+00:00,2026-07-19 14:53:00+00:00,1200,45.307,251.126,25.80,2.79,345.00,1.0724,-2.39,1.43,TAILWIND
15,145.70,Le Mont (près),774.06,2026-07-19 14:35:00+00:00,2026-07-19 14:56:00+00:00,1260,44.896,251.729,25.70,2.79,345.00,1.0706,-2.79,0.02,TAILWIND
15,146.00,Côte du Mont,807.78,2026-07-19 14:36:00+00:00,2026-07-19 14:57:00+00:00,1260,44.732,251.964,25.70,2.79,345.00,1.0719,-2.67,0.82,TAILWIND
15,146.80,La Moussière,850.35,2026-07-19 14:37:00+00:00,2026-07-19 14:58:00+00:00,1260,44.570,252.203,26.10,2.46,297.00,1.0741,-1.86,1.61,LIGHT
15,147.70,ARBUSIGNY (VC-D6),847.36,2026-07-19 14:38:00+00:00,2026-07-19 14:59:00+00:00,1260,44.399,252.445,26.10,2.46,297.00,1.0746,-2.12,1.25,TAILWIND
15,149.00,D6 La Platière,799.92,2026-07-19 14:40:00+00:00,2026-07-19 15:01:00+00:00,1260,44.062,252.903,25.80,3.59,13.00,1.0784,-2.93,2.08,TAILWIND
15,149.50,Le Souget,796.44,2026-07-19 14:41:00+00:00,2026-07-19 15:02:00+00:00,1260,43.892,253.132,25.80,3.59,13.00,1.0795,-0.06,3.59,CROSSWIND
15,150.60,Marny (PERS-JUSSY),790.38,2026-07-19 14:43:00+00:00,2026-07-19 15:04:00+00:00,1260,43.553,253.583,26.00,3.59,13.00,1.0828,3.56,0.45,HEADWIND
15,152.40,Ornex Haut (PERS-JUSSY),758.63,2026-07-19 14:45:00+00:00,2026-07-19 15:07:00+00:00,1320,43.124,254.163,25.90,4.51,356.00,1.0885,3.73,2.54,HEADWIND
15,153.20,Ornex Bas (PERS-JUSSY),728.48,2026-07-19 14:46:00+00:00,2026-07-19 15:08:00+00:00,1320,42.954,254.397,26.90,3.02,34.00,1.0913,2.66,1.43,HEADWIND
15,156.70,Moussy (D6-D2) (CORNIER),579.87,2026-07-19 14:51:00+00:00,2026-07-19 15:13:00+00:00,1320,42.104,255.547,26.70,5.01,3.00,1.0993,-4.75,1.59,TAILWIND
15,158.70,LA ROCHE-SUR-FORON (D2-VC-D2 B),582.51,2026-07-19 14:54:00+00:00,2026-07-19 15:17:00+00:00,1380,41.508,256.331,27.20,4.33,353.00,1.0995,-4.12,1.33,TAILWIND
15,161.60,D2 B Vallières (AMANCY) (D2 B-D1203),521.07,2026-07-19 14:58:00+00:00,2026-07-19 15:21:00+00:00,1380,40.812,257.214,28.40,4.74,335.00,1.1068,-0.10,4.74,CROSSWIND
15,162.30,D1203 AMANCY (près),500.31,2026-07-19 14:59:00+00:00,2026-07-19 15:22:00+00:00,1380,40.637,257.433,28.10,4.75,345.00,1.1088,-0.33,4.74,CROSSWIND
15,164.50,Passeirier (SAINT-PIERRE-EN-FAUCIGNY),457.32,2026-07-19 15:02:00+00:00,2026-07-19 15:26:00+00:00,1440,40.027,258.190,28.60,4.91,327.00,1.1065,-2.29,4.34,CROSSWIND
15,167.10,Toisinges (SAINT-PIERRE-EN-FAUCIGNY),461.30,2026-07-19 15:06:00+00:00,2026-07-19 15:30:00+00:00,1440,39.328,259.045,29.00,4.55,310.00,1.1064,-3.49,2.92,TAILWIND
15,167.80,BONNEVILLE (D1203-D1205-D19),455.37,2026-07-19 15:07:00+00:00,2026-07-19 15:31:00+00:00,1440,39.152,259.257,29.00,4.55,310.00,1.1068,-3.69,2.66,TAILWIND
15,171.60,Thuet (D19-D186),453.27,2026-07-19 15:13:00+00:00,2026-07-19 15:37:00+00:00,1440,38.103,260.519,28.90,4.53,315.00,1.1066,-3.78,2.49,TAILWIND
15,177.20,D186 BRISON (D186-D186 A),948.08,2026-07-19 15:25:00+00:00,2026-07-19 15:52:00+00:00,1620,35.780,263.214,23.20,3.47,327.00,1.0609,-0.61,3.42,CROSSWIND
15,178.80,D186 A Les Croix,1080.28,2026-07-19 15:29:00+00:00,2026-07-19 15:56:00+00:00,1620,35.095,263.983,22.60,3.47,327.00,1.0520,1.73,3.01,CROSSWIND
15,179.40,Les Saillets,1125.03,2026-07-19 15:31:00+00:00,2026-07-19 15:58:00+00:00,1620,34.752,264.367,22.00,3.47,327.00,1.0439,-1.79,2.97,CROSSWIND
15,179.60,Les Esserts,1142.45,2026-07-19 15:31:00+00:00,2026-07-19 15:59:00+00:00,1680,34.666,264.463,22.20,3.47,327.00,1.0471,-2.53,2.38,TAILWIND
15,183.90,PLATEAU DE SOLAISON BRISON (1 508 m),1500.55,2026-07-19 15:41:00+00:00,2026-07-19 16:11:00+00:00,1800,32.772,266.542,19.50,3.06,308.00,1.0146,0.78,2.96,CROSSWIND
16,0.00,VC ÉVIAN-LES-BAINS (VC-D24),382.99,2026-07-21 11:00:00+00:00,2026-07-21 15:15:00+00:00,15300,58.465,221.846,25.50,1.58,18.00,1.1323,0.49,1.50,LIGHT
16,1.10,D24 NEUVECELLE (D24-D21),440.35,2026-07-21 11:02:00+00:00,2026-07-21 15:17:00+00:00,15300,58.228,222.643,26.10,1.71,7.00,1.1273,-0.83,1.50,LIGHT
16,3.80,D21 ÉVIAN-LES-BAINS,558.88,2026-07-21 11:06:00+00:00,2026-07-21 15:21:00+00:00,15300,57.765,224.160,25.30,1.71,7.00,1.1133,-0.83,1.50,LIGHT
